type,nsamples,acc_suc,acc,tpr,fpr,tp,ap,fb,an,tprs,fprs,auc
all,1077,0.8923933209647495,0.5,0.04267161410018553,0.04267161410018553,23,539,23,539,"[0.0, 0.0, 0.0055658627087198514, 0.0055658627087198514, 0.0074211502782931356, 0.0074211502782931356, 0.012987012987012988, 0.012987012987012988, 0.014842300556586271, 0.014842300556586271, 0.01855287569573284, 0.01855287569573284, 0.02040816326530612, 0.02040816326530612, 0.02411873840445269, 0.02411873840445269, 0.025974025974025976, 0.025974025974025976, 0.029684601113172542, 0.029684601113172542, 0.03153988868274583, 0.03153988868274583, 0.03339517625231911, 0.03339517625231911, 0.04081632653061224, 0.04081632653061224, 0.04267161410018553, 0.04267161410018553, 0.05009276437847866, 0.05009276437847866, 0.05380333951762523, 0.05380333951762523, 0.055658627087198514, 0.055658627087198514, 0.0575139146567718, 0.0575139146567718, 0.061224489795918366, 0.061224489795918366, 0.06493506493506493, 0.06493506493506493, 0.07235621521335807, 0.07235621521335807, 0.07606679035250463, 0.07606679035250463, 0.07977736549165121, 0.07977736549165121, 0.08163265306122448, 0.08163265306122448, 0.09276437847866419, 0.09276437847866419, 0.09647495361781076, 0.09647495361781076, 0.09833024118738404, 0.09833024118738404, 0.10018552875695733, 0.10018552875695733, 0.1038961038961039, 0.1038961038961039, 0.10575139146567718, 0.10575139146567718, 0.10946196660482375, 0.10946196660482375, 0.1150278293135436, 0.1150278293135436, 0.11873840445269017, 0.11873840445269017, 0.12244897959183673, 0.12244897959183673, 0.12430426716141002, 0.12430426716141002, 0.1280148423005566, 0.1280148423005566, 0.12987012987012986, 0.12987012987012986, 0.13172541743970315, 0.13172541743970315, 0.13543599257884972, 0.13543599257884972, 0.14100185528756956, 0.14100185528756956, 0.14285714285714285, 0.14285714285714285, 0.14471243042671614, 0.14471243042671614, 0.14656771799628943, 0.14656771799628943, 0.14842300556586271, 0.14842300556586271, 0.15398886827458255, 0.15398886827458255, 0.15955473098330242, 0.15955473098330242, 0.16326530612244897, 0.16326530612244897, 0.16883116883116883, 0.16883116883116883, 0.17439703153988867, 0.17439703153988867, 0.18738404452690166, 0.18738404452690166, 0.18923933209647495, 0.18923933209647495, 0.19109461966604824, 0.19109461966604824, 0.19294990723562153, 0.19294990723562153, 0.19480519480519481, 0.19480519480519481, 0.19851576994434136, 0.19851576994434136, 0.20408163265306123, 0.20408163265306123, 0.21150278293135436, 0.21150278293135436, 0.21335807050092764, 0.21335807050092764, 0.2189239332096475, 0.2189239332096475, 0.22263450834879406, 0.22263450834879406, 0.22634508348794063, 0.22634508348794063, 0.23191094619666047, 0.23191094619666047, 0.23376623376623376, 0.23376623376623376, 0.23562152133580705, 0.23562152133580705, 0.23747680890538034, 0.23747680890538034, 0.23933209647495363, 0.23933209647495363, 0.24118738404452691, 0.24118738404452691, 0.24304267161410018, 0.24304267161410018, 0.24489795918367346, 0.24489795918367346, 0.2560296846011132, 0.2560296846011132, 0.25788497217068646, 0.25788497217068646, 0.26159554730983303, 0.26159554730983303, 0.2634508348794063, 0.2634508348794063, 0.2690166975881262, 0.2690166975881262, 0.27087198515769945, 0.27087198515769945, 0.2764378478664193, 0.2764378478664193, 0.2782931354359926, 0.2782931354359926, 0.28014842300556586, 0.28014842300556586, 0.2820037105751391, 0.2820037105751391, 0.28385899814471244, 0.28385899814471244, 0.2857142857142857, 0.2857142857142857, 0.287569573283859, 0.287569573283859, 0.2894248608534323, 0.2894248608534323, 0.2912801484230056, 0.2912801484230056, 0.2949907235621521, 0.2949907235621521, 0.3079777365491651, 0.3079777365491651, 0.3098330241187384, 0.3098330241187384, 0.31539888682745826, 0.31539888682745826, 0.3172541743970315, 0.3172541743970315, 0.31910946196660483, 0.31910946196660483, 0.3228200371057514, 0.3228200371057514, 0.3302411873840445, 0.3302411873840445, 0.3358070500927644, 0.3358070500927644, 0.34137291280148424, 0.34137291280148424, 0.3432282003710575, 0.3432282003710575, 0.3450834879406308, 0.3450834879406308, 0.3469387755102041, 0.3469387755102041, 0.34879406307977734, 0.34879406307977734, 0.3525046382189239, 0.3525046382189239, 0.3580705009276438, 0.3580705009276438, 0.35992578849721707, 0.35992578849721707, 0.36178107606679033, 0.36178107606679033, 0.3654916512059369, 0.3654916512059369, 0.37105751391465674, 0.37105751391465674, 0.3747680890538033, 0.3747680890538033, 0.37662337662337664, 0.37662337662337664, 0.3784786641929499, 0.3784786641929499, 0.3821892393320965, 0.3821892393320965, 0.38404452690166974, 0.38404452690166974, 0.38589981447124305, 0.38589981447124305, 0.38961038961038963, 0.38961038961038963, 0.3914656771799629, 0.3914656771799629, 0.4025974025974026, 0.4025974025974026, 0.4100185528756957, 0.4100185528756957, 0.4137291280148423, 0.4137291280148423, 0.4155844155844156, 0.4155844155844156, 0.424860853432282, 0.424860853432282, 0.42857142857142855, 0.42857142857142855, 0.43042671614100186, 0.43042671614100186, 0.4322820037105751, 0.4322820037105751, 0.4359925788497217, 0.4359925788497217, 0.44341372912801486, 0.44341372912801486, 0.44712430426716143, 0.44712430426716143, 0.45083487940630795, 0.45083487940630795, 0.45269016697588127, 0.45269016697588127, 0.4582560296846011, 0.4582560296846011, 0.46382189239332094, 0.46382189239332094, 0.46567717996289426, 0.46567717996289426, 0.46938775510204084, 0.46938775510204084, 0.4712430426716141, 0.4712430426716141, 0.47309833024118736, 0.47309833024118736, 0.47680890538033394, 0.47680890538033394, 0.47866419294990725, 0.47866419294990725, 0.4805194805194805, 0.4805194805194805, 0.48794063079777367, 0.48794063079777367, 0.4897959183673469, 0.4897959183673469, 0.49165120593692024, 0.49165120593692024, 0.5009276437847866, 0.5009276437847866, 0.5064935064935064, 0.5064935064935064, 0.5083487940630798, 0.5083487940630798, 0.5102040816326531, 0.5102040816326531, 0.5120593692022264, 0.5120593692022264, 0.5139146567717996, 0.5139146567717996, 0.5157699443413729, 0.5157699443413729, 0.5176252319109462, 0.5176252319109462, 0.5194805194805194, 0.5194805194805194, 0.5231910946196661, 0.5231910946196661, 0.5250463821892394, 0.5250463821892394, 0.5269016697588126, 0.5269016697588126, 0.5287569573283859, 0.5287569573283859, 0.5306122448979592, 0.5306122448979592, 0.5324675324675324, 0.5324675324675324, 0.536178107606679, 0.536178107606679, 0.5454545454545454, 0.5454545454545454, 0.5473098330241187, 0.5473098330241187, 0.5528756957328386, 0.5528756957328386, 0.5547309833024119, 0.5547309833024119, 0.5658627087198516, 0.5658627087198516, 0.575139146567718, 0.575139146567718, 0.5788497217068646, 0.5788497217068646, 0.5844155844155844, 0.5844155844155844, 0.5862708719851577, 0.5862708719851577, 0.588126159554731, 0.588126159554731, 0.5899814471243042, 0.5899814471243042, 0.5936920222634509, 0.5936920222634509, 0.5992578849721707, 0.5992578849721707, 0.601113172541744, 0.601113172541744, 0.6029684601113172, 0.6029684601113172, 0.6066790352504638, 0.6066790352504638, 0.6103896103896104, 0.6103896103896104, 0.614100185528757, 0.614100185528757, 0.62152133580705, 0.62152133580705, 0.6252319109461967, 0.6252319109461967, 0.62708719851577, 0.62708719851577, 0.634508348794063, 0.634508348794063, 0.6382189239332097, 0.6382189239332097, 0.6456400742115028, 0.6456400742115028, 0.6493506493506493, 0.6493506493506493, 0.6586270871985158, 0.6586270871985158, 0.660482374768089, 0.660482374768089, 0.6660482374768089, 0.6660482374768089, 0.6716141001855288, 0.6716141001855288, 0.6753246753246753, 0.6753246753246753, 0.6771799628942486, 0.6771799628942486, 0.6790352504638218, 0.6790352504638218, 0.6808905380333952, 0.6808905380333952, 0.686456400742115, 0.686456400742115, 0.6938775510204082, 0.6938775510204082, 0.6975881261595547, 0.6975881261595547, 0.699443413729128, 0.699443413729128, 0.7087198515769945, 0.7087198515769945, 0.712430426716141, 0.712430426716141, 0.7161410018552876, 0.7161410018552876, 0.7179962894248608, 0.7179962894248608, 0.7217068645640075, 0.7217068645640075, 0.7309833024118738, 0.7309833024118738, 0.738404452690167, 0.738404452690167, 0.7402597402597403, 0.7402597402597403, 0.7439703153988868, 0.7439703153988868, 0.7458256029684601, 0.7458256029684601, 0.7476808905380334, 0.7476808905380334, 0.7495361781076066, 0.7495361781076066, 0.7551020408163265, 0.7551020408163265, 0.7680890538033395, 0.7680890538033395, 0.7699443413729128, 0.7699443413729128, 0.7736549165120594, 0.7736549165120594, 0.7810760667903525, 0.7810760667903525, 0.7829313543599258, 0.7829313543599258, 0.7847866419294991, 0.7847866419294991, 0.7884972170686456, 0.7884972170686456, 0.7922077922077922, 0.7922077922077922, 0.7940630797773655, 0.7940630797773655, 0.7959183673469388, 0.7959183673469388, 0.8033395176252319, 0.8033395176252319, 0.8070500927643784, 0.8070500927643784, 0.8089053803339518, 0.8089053803339518, 0.8107606679035251, 0.8107606679035251, 0.8126159554730983, 0.8126159554730983, 0.8181818181818182, 0.8181818181818182, 0.8218923933209648, 0.8218923933209648, 0.8237476808905381, 0.8237476808905381, 0.8348794063079777, 0.8348794063079777, 0.8404452690166976, 0.8404452690166976, 0.8423005565862709, 0.8423005565862709, 0.8441558441558441, 0.8441558441558441, 0.8460111317254174, 0.8460111317254174, 0.8478664192949907, 0.8478664192949907, 0.8515769944341373, 0.8515769944341373, 0.8571428571428571, 0.8571428571428571, 0.8589981447124304, 0.8589981447124304, 0.8682745825602969, 0.8682745825602969, 0.87569573283859, 0.87569573283859, 0.8775510204081632, 0.8775510204081632, 0.8831168831168831, 0.8831168831168831, 0.8849721706864564, 0.8849721706864564, 0.8868274582560297, 0.8868274582560297, 0.8886827458256029, 0.8886827458256029, 0.8905380333951762, 0.8905380333951762, 0.9035250463821892, 0.9035250463821892, 0.9053803339517625, 0.9053803339517625, 0.9072356215213359, 0.9072356215213359, 0.9109461966604824, 0.9109461966604824, 0.9128014842300557, 0.9128014842300557, 0.9165120593692022, 0.9165120593692022, 0.9183673469387755, 0.9183673469387755, 0.922077922077922, 0.922077922077922, 0.9294990723562152, 0.9294990723562152, 0.9332096474953617, 0.9332096474953617, 0.9424860853432282, 0.9424860853432282, 0.9461966604823747, 0.9461966604823747, 0.948051948051948, 0.948051948051948, 0.9499072356215214, 0.9499072356215214, 0.9517625231910947, 0.9517625231910947, 0.9536178107606679, 0.9536178107606679, 0.9554730983302412, 0.9554730983302412, 0.961038961038961, 0.961038961038961, 0.9647495361781077, 0.9647495361781077, 0.9684601113172542, 0.9684601113172542, 0.9703153988868275, 0.9703153988868275, 0.9758812615955473, 0.9758812615955473, 0.9795918367346939, 0.9795918367346939, 0.9833024118738405, 0.9833024118738405, 0.987012987012987, 0.987012987012987, 0.9907235621521335, 0.9907235621521335, 0.9925788497217068, 0.9925788497217068, 0.9962894248608535, 0.9962894248608535, 0.9981447124304267, 0.9981447124304267, 1.0]","[0.0, 0.0018552875695732839, 0.0018552875695732839, 0.0055658627087198514, 0.0055658627087198514, 0.00927643784786642, 0.00927643784786642, 0.011131725417439703, 0.011131725417439703, 0.012987012987012988, 0.012987012987012988, 0.014842300556586271, 0.014842300556586271, 0.02040816326530612, 0.02040816326530612, 0.02411873840445269, 0.02411873840445269, 0.025974025974025976, 0.025974025974025976, 0.027829313543599257, 0.027829313543599257, 0.029684601113172542, 0.029684601113172542, 0.03710575139146568, 0.03710575139146568, 0.03896103896103896, 0.03896103896103896, 0.04267161410018553, 0.04267161410018553, 0.04638218923933209, 0.04638218923933209, 0.0575139146567718, 0.0575139146567718, 0.06307977736549165, 0.06307977736549165, 0.06493506493506493, 0.06493506493506493, 0.07050092764378478, 0.07050092764378478, 0.07235621521335807, 0.07235621521335807, 0.07421150278293136, 0.07421150278293136, 0.07792207792207792, 0.07792207792207792, 0.07977736549165121, 0.07977736549165121, 0.08534322820037106, 0.08534322820037106, 0.08719851576994433, 0.08719851576994433, 0.08905380333951762, 0.08905380333951762, 0.09090909090909091, 0.09090909090909091, 0.09276437847866419, 0.09276437847866419, 0.09647495361781076, 0.09647495361781076, 0.10575139146567718, 0.10575139146567718, 0.10760667903525047, 0.10760667903525047, 0.11317254174397032, 0.11317254174397032, 0.11873840445269017, 0.11873840445269017, 0.12059369202226346, 0.12059369202226346, 0.12244897959183673, 0.12244897959183673, 0.12987012987012986, 0.12987012987012986, 0.14100185528756956, 0.14100185528756956, 0.14285714285714285, 0.14285714285714285, 0.14471243042671614, 0.14471243042671614, 0.14842300556586271, 0.14842300556586271, 0.15213358070500926, 0.15213358070500926, 0.15398886827458255, 0.15398886827458255, 0.15584415584415584, 0.15584415584415584, 0.15769944341372913, 0.15769944341372913, 0.1614100185528757, 0.1614100185528757, 0.16326530612244897, 0.16326530612244897, 0.16512059369202226, 0.16512059369202226, 0.17068645640074212, 0.17068645640074212, 0.1725417439703154, 0.1725417439703154, 0.17810760667903525, 0.17810760667903525, 0.18923933209647495, 0.18923933209647495, 0.19666048237476808, 0.19666048237476808, 0.20408163265306123, 0.20408163265306123, 0.21521335807050093, 0.21521335807050093, 0.22263450834879406, 0.22263450834879406, 0.22448979591836735, 0.22448979591836735, 0.22820037105751392, 0.22820037105751392, 0.2300556586270872, 0.2300556586270872, 0.23191094619666047, 0.23191094619666047, 0.23376623376623376, 0.23376623376623376, 0.23562152133580705, 0.23562152133580705, 0.23933209647495363, 0.23933209647495363, 0.24304267161410018, 0.24304267161410018, 0.24489795918367346, 0.24489795918367346, 0.24675324675324675, 0.24675324675324675, 0.24860853432282004, 0.24860853432282004, 0.2560296846011132, 0.2560296846011132, 0.25788497217068646, 0.25788497217068646, 0.2634508348794063, 0.2634508348794063, 0.2653061224489796, 0.2653061224489796, 0.26716141001855287, 0.26716141001855287, 0.2690166975881262, 0.2690166975881262, 0.2727272727272727, 0.2727272727272727, 0.274582560296846, 0.274582560296846, 0.2764378478664193, 0.2764378478664193, 0.2782931354359926, 0.2782931354359926, 0.2820037105751391, 0.2820037105751391, 0.28385899814471244, 0.28385899814471244, 0.2912801484230056, 0.2912801484230056, 0.2949907235621521, 0.2949907235621521, 0.2987012987012987, 0.2987012987012987, 0.3079777365491651, 0.3079777365491651, 0.3098330241187384, 0.3098330241187384, 0.3116883116883117, 0.3116883116883117, 0.313543599257885, 0.313543599257885, 0.3172541743970315, 0.3172541743970315, 0.31910946196660483, 0.31910946196660483, 0.3228200371057514, 0.3228200371057514, 0.3246753246753247, 0.3246753246753247, 0.32653061224489793, 0.32653061224489793, 0.3302411873840445, 0.3302411873840445, 0.3358070500927644, 0.3358070500927644, 0.3395176252319109, 0.3395176252319109, 0.3450834879406308, 0.3450834879406308, 0.34879406307977734, 0.34879406307977734, 0.3525046382189239, 0.3525046382189239, 0.3562152133580705, 0.3562152133580705, 0.3654916512059369, 0.3654916512059369, 0.37291280148423006, 0.37291280148423006, 0.37662337662337664, 0.37662337662337664, 0.3784786641929499, 0.3784786641929499, 0.3803339517625232, 0.3803339517625232, 0.38404452690166974, 0.38404452690166974, 0.38589981447124305, 0.38589981447124305, 0.3877551020408163, 0.3877551020408163, 0.38961038961038963, 0.38961038961038963, 0.39332096474953615, 0.39332096474953615, 0.3970315398886827, 0.3970315398886827, 0.39888682745825604, 0.39888682745825604, 0.4100185528756957, 0.4100185528756957, 0.41187384044526903, 0.41187384044526903, 0.424860853432282, 0.424860853432282, 0.4267161410018553, 0.4267161410018553, 0.42857142857142855, 0.42857142857142855, 0.437847866419295, 0.437847866419295, 0.4397031539888683, 0.4397031539888683, 0.44341372912801486, 0.44341372912801486, 0.4452690166975881, 0.4452690166975881, 0.44712430426716143, 0.44712430426716143, 0.45269016697588127, 0.45269016697588127, 0.45454545454545453, 0.45454545454545453, 0.4619666048237477, 0.4619666048237477, 0.46938775510204084, 0.46938775510204084, 0.4805194805194805, 0.4805194805194805, 0.4842300556586271, 0.4842300556586271, 0.49165120593692024, 0.49165120593692024, 0.49907235621521334, 0.49907235621521334, 0.5009276437847866, 0.5009276437847866, 0.5083487940630798, 0.5083487940630798, 0.5157699443413729, 0.5157699443413729, 0.5176252319109462, 0.5176252319109462, 0.5213358070500927, 0.5213358070500927, 0.5231910946196661, 0.5231910946196661, 0.5250463821892394, 0.5250463821892394, 0.5287569573283859, 0.5287569573283859, 0.5380333951762524, 0.5380333951762524, 0.5398886827458256, 0.5398886827458256, 0.5417439703153989, 0.5417439703153989, 0.5454545454545454, 0.5454545454545454, 0.5473098330241187, 0.5473098330241187, 0.5510204081632653, 0.5510204081632653, 0.5565862708719852, 0.5565862708719852, 0.562152133580705, 0.562152133580705, 0.5640074211502782, 0.5640074211502782, 0.5695732838589982, 0.5695732838589982, 0.5714285714285714, 0.5714285714285714, 0.5732838589981447, 0.5732838589981447, 0.5788497217068646, 0.5788497217068646, 0.5807050092764379, 0.5807050092764379, 0.588126159554731, 0.588126159554731, 0.5899814471243042, 0.5899814471243042, 0.5918367346938775, 0.5918367346938775, 0.5936920222634509, 0.5936920222634509, 0.5955473098330241, 0.5955473098330241, 0.5974025974025974, 0.5974025974025974, 0.5992578849721707, 0.5992578849721707, 0.601113172541744, 0.601113172541744, 0.608534322820037, 0.608534322820037, 0.6122448979591837, 0.6122448979591837, 0.614100185528757, 0.614100185528757, 0.6159554730983302, 0.6159554730983302, 0.62152133580705, 0.62152133580705, 0.6233766233766234, 0.6233766233766234, 0.62708719851577, 0.62708719851577, 0.6289424860853432, 0.6289424860853432, 0.634508348794063, 0.634508348794063, 0.6363636363636364, 0.6363636363636364, 0.6382189239332097, 0.6382189239332097, 0.6419294990723562, 0.6419294990723562, 0.6456400742115028, 0.6456400742115028, 0.6512059369202227, 0.6512059369202227, 0.6530612244897959, 0.6530612244897959, 0.6586270871985158, 0.6586270871985158, 0.660482374768089, 0.660482374768089, 0.6623376623376623, 0.6623376623376623, 0.6641929499072357, 0.6641929499072357, 0.6679035250463822, 0.6679035250463822, 0.6771799628942486, 0.6771799628942486, 0.686456400742115, 0.686456400742115, 0.6920222634508348, 0.6920222634508348, 0.6938775510204082, 0.6938775510204082, 0.6975881261595547, 0.6975881261595547, 0.699443413729128, 0.699443413729128, 0.7012987012987013, 0.7012987012987013, 0.7087198515769945, 0.7087198515769945, 0.7105751391465677, 0.7105751391465677, 0.7161410018552876, 0.7161410018552876, 0.7179962894248608, 0.7179962894248608, 0.7198515769944341, 0.7198515769944341, 0.7235621521335807, 0.7235621521335807, 0.725417439703154, 0.725417439703154, 0.7291280148423006, 0.7291280148423006, 0.7346938775510204, 0.7346938775510204, 0.7365491651205937, 0.7365491651205937, 0.7421150278293135, 0.7421150278293135, 0.7458256029684601, 0.7458256029684601, 0.7476808905380334, 0.7476808905380334, 0.7495361781076066, 0.7495361781076066, 0.7588126159554731, 0.7588126159554731, 0.7625231910946196, 0.7625231910946196, 0.7680890538033395, 0.7680890538033395, 0.7699443413729128, 0.7699443413729128, 0.7717996289424861, 0.7717996289424861, 0.7773654916512059, 0.7773654916512059, 0.7792207792207793, 0.7792207792207793, 0.7810760667903525, 0.7810760667903525, 0.7829313543599258, 0.7829313543599258, 0.7866419294990723, 0.7866419294990723, 0.7884972170686456, 0.7884972170686456, 0.7922077922077922, 0.7922077922077922, 0.7959183673469388, 0.7959183673469388, 0.7977736549165121, 0.7977736549165121, 0.8033395176252319, 0.8033395176252319, 0.8126159554730983, 0.8126159554730983, 0.8163265306122449, 0.8163265306122449, 0.8181818181818182, 0.8181818181818182, 0.8200371057513914, 0.8200371057513914, 0.8330241187384044, 0.8330241187384044, 0.8348794063079777, 0.8348794063079777, 0.8367346938775511, 0.8367346938775511, 0.8385899814471243, 0.8385899814471243, 0.8404452690166976, 0.8404452690166976, 0.8441558441558441, 0.8441558441558441, 0.8460111317254174, 0.8460111317254174, 0.8515769944341373, 0.8515769944341373, 0.8571428571428571, 0.8571428571428571, 0.8608534322820037, 0.8608534322820037, 0.862708719851577, 0.862708719851577, 0.8645640074211502, 0.8645640074211502, 0.8701298701298701, 0.8701298701298701, 0.8719851576994434, 0.8719851576994434, 0.87569573283859, 0.87569573283859, 0.8775510204081632, 0.8775510204081632, 0.8794063079777366, 0.8794063079777366, 0.8812615955473099, 0.8812615955473099, 0.8849721706864564, 0.8849721706864564, 0.8868274582560297, 0.8868274582560297, 0.8923933209647495, 0.8923933209647495, 0.8961038961038961, 0.8961038961038961, 0.8998144712430427, 0.8998144712430427, 0.9016697588126159, 0.9016697588126159, 0.9035250463821892, 0.9035250463821892, 0.9053803339517625, 0.9053803339517625, 0.9090909090909091, 0.9090909090909091, 0.9109461966604824, 0.9109461966604824, 0.9128014842300557, 0.9128014842300557, 0.9146567717996289, 0.9146567717996289, 0.9202226345083488, 0.9202226345083488, 0.9239332096474954, 0.9239332096474954, 0.9257884972170687, 0.9257884972170687, 0.9276437847866419, 0.9276437847866419, 0.9294990723562152, 0.9294990723562152, 0.9332096474953617, 0.9332096474953617, 0.935064935064935, 0.935064935064935, 0.9369202226345084, 0.9369202226345084, 0.9387755102040817, 0.9387755102040817, 0.9499072356215214, 0.9499072356215214, 0.9573283858998145, 0.9573283858998145, 0.9591836734693877, 0.9591836734693877, 0.9647495361781077, 0.9647495361781077, 0.9703153988868275, 0.9703153988868275, 0.9721706864564007, 0.9721706864564007, 0.9833024118738405, 0.9833024118738405, 0.9851576994434137, 0.9851576994434137, 0.9907235621521335, 0.9907235621521335, 0.9925788497217068, 0.9925788497217068, 1.0, 1.0]",0.5123553891112863
success,58,0,0.49137931034482757,0.06896551724137931,0.08620689655172414,4,58,5,58,"[0.0, 0.0, 0.017241379310344827, 0.017241379310344827, 0.06896551724137931, 0.06896551724137931, 0.10344827586206896, 0.10344827586206896, 0.1206896551724138, 0.1206896551724138, 0.13793103448275862, 0.13793103448275862, 0.1724137931034483, 0.1724137931034483, 0.20689655172413793, 0.20689655172413793, 0.2413793103448276, 0.2413793103448276, 0.29310344827586204, 0.29310344827586204, 0.3620689655172414, 0.3620689655172414, 0.3793103448275862, 0.3793103448275862, 0.39655172413793105, 0.39655172413793105, 0.41379310344827586, 0.41379310344827586, 0.4482758620689655, 0.4482758620689655, 0.4827586206896552, 0.4827586206896552, 0.5, 0.5, 0.5344827586206896, 0.5344827586206896, 0.5862068965517241, 0.5862068965517241, 0.603448275862069, 0.603448275862069, 0.6206896551724138, 0.6206896551724138, 0.6724137931034483, 0.6724137931034483, 0.6896551724137931, 0.6896551724137931, 0.7241379310344828, 0.7241379310344828, 0.7758620689655172, 0.7758620689655172, 0.8448275862068966, 0.8448275862068966, 0.8793103448275862, 0.8793103448275862, 0.9310344827586207, 0.9310344827586207, 0.9482758620689655, 0.9482758620689655, 0.9827586206896551, 0.9827586206896551, 1.0, 1.0]","[0.0, 0.017241379310344827, 0.017241379310344827, 0.034482758620689655, 0.034482758620689655, 0.06896551724137931, 0.06896551724137931, 0.10344827586206896, 0.10344827586206896, 0.1206896551724138, 0.1206896551724138, 0.13793103448275862, 0.13793103448275862, 0.1724137931034483, 0.1724137931034483, 0.22413793103448276, 0.22413793103448276, 0.2413793103448276, 0.2413793103448276, 0.27586206896551724, 0.27586206896551724, 0.3103448275862069, 0.3103448275862069, 0.3275862068965517, 0.3275862068965517, 0.3448275862068966, 0.3448275862068966, 0.39655172413793105, 0.39655172413793105, 0.41379310344827586, 0.41379310344827586, 0.4482758620689655, 0.4482758620689655, 0.46551724137931033, 0.46551724137931033, 0.4827586206896552, 0.4827586206896552, 0.5, 0.5, 0.5172413793103449, 0.5172413793103449, 0.5344827586206896, 0.5344827586206896, 0.603448275862069, 0.603448275862069, 0.6551724137931034, 0.6551724137931034, 0.6896551724137931, 0.6896551724137931, 0.7241379310344828, 0.7241379310344828, 0.7931034482758621, 0.7931034482758621, 0.8448275862068966, 0.8448275862068966, 0.8620689655172413, 0.8620689655172413, 0.9137931034482759, 0.9137931034482759, 0.9482758620689655, 0.9482758620689655, 1.0]",0.4494649227110583
